class,plate,mjd,fiber,good,J0390,J0400,J0410,J0420,J0430,J0440,J0450,J0460,J0470,J0480,J0490,J0500,J0510,J0520,J0530,J0540,J0550,J0560,J0570,J0580,J0590,J0600,J0610,J0620,J0630,J0640,J0650,J0660,J0670,J0680,J0690,J0700,J0710,J0720,J0730,J0740,J0750,J0760,J0770,J0780,J0790,J0800,J0810,J0820,J0830,J0840,J0850,J0860,J0870,J0880,J0890,J0900,J0910
WDMS,5349,55929,719,True,20.5905,18.6212,18.4746,18.4559,18.5433,18.5603,18.5403,18.5632,18.6016,18.6845,18.7186,18.7007,18.7205,18.7406,18.7426,18.7442,18.7724,18.7931,18.7809,18.8158,18.8661,18.8394,18.8481,18.9118,18.8826,18.8307,18.8109,18.832,18.8839,18.9099,18.8567,18.7738,18.8475,18.8122,18.6798,18.5919,18.5488,18.5664,18.6453,18.6062,18.5464,18.4929,18.4662,18.4482,18.4281,18.4505,18.4555,18.4277,18.3914,18.3626,18.3751,18.3655,18.2663
WDMS,2147,53491,357,True,18.4272,18.4565,18.4998,18.4822,18.5496,18.5718,18.5664,18.5848,18.6123,18.7036,18.7347,18.7114,18.7366,18.7668,18.7706,18.7936,18.8136,18.839,18.8567,18.8987,18.9388,18.8821,18.8784,18.9533,18.9342,18.8838,18.8821,18.9052,18.9578,18.9879,18.9488,18.8676,18.911,18.8999,18.768,18.6742,18.643,18.6558,18.7595,18.7376,18.6919,18.606,18.5542,18.5478,18.5331,18.6422,18.6206,18.6071,18.5369,18.4454,18.4204,18.4627,18.4092
WDMS,1240,52734,550,True,18.2676,18.3238,18.389,18.3852,18.475,18.485,18.4848,18.5176,18.5437,18.6303,18.675,18.6633,18.6951,18.7166,18.7171,18.7405,18.763,18.7731,18.7637,18.7911,18.8676,18.8527,18.855,18.9082,18.9042,18.8429,18.8383,18.8511,18.9029,18.938,18.8937,18.8032,18.8795,18.8483,18.6952,18.6127,18.5889,18.6261,18.7146,18.6564,18.5989,18.5724,18.5262,18.5131,18.5285,18.5131,18.5434,18.5373,18.492,18.5043,18.5264,18.4421,18.3846
WDMS,5015,55707,431,True,22.7469,22.5943,22.5835,22.2984,22.4444,22.3934,22.177,22.1897,22.2517,22.4598,22.5243,22.3298,22.3242,22.2956,22.1972,22.2075,22.2835,22.4104,22.3229,22.338,22.4551,22.4353,22.3797,22.235,22.1719,22.1866,22.1684,22.192,22.1508,22.2147,22.2007,22.0038,22.0757,21.9928,21.6442,21.3785,21.2615,21.2938,21.3697,21.1879,20.9363,20.9075,20.8859,20.8915,20.8438,20.7784,20.8946,21.0804,20.7948,20.4289,20.4389,20.442,20.6053
WDMS,2547,53917,69,True,18.8115,18.6457,18.699,18.5168,18.7074,18.6072,18.4113,18.3738,18.3902,18.5861,18.5527,18.4021,18.3871,18.3524,18.2406,18.1754,18.2408,18.236,18.1464,18.1374,18.3229,18.1868,18.1374,18.3095,18.1343,17.9058,17.715,17.7476,17.9702,17.987,17.7658,17.4938,17.6744,17.553,17.1311,16.901,16.8055,16.8548,17.082,16.966,16.8191,16.6579,16.5206,16.4948,16.4639,16.5075,16.5439,16.4803,16.4087,16.3117,16.3154,16.2841,16.1935
WDMS,790,52346,120,True,18.7751,18.6506,18.646,18.464,18.6689,18.5917,18.3774,18.3548,18.3772,18.5774,18.5756,18.4187,18.3933,18.3731,18.2594,18.2127,18.2731,18.2792,18.1968,18.1778,18.3666,18.2338,18.1708,18.3311,18.1643,17.9372,17.745,17.7937,17.9927,18.0147,17.8068,17.5234,17.7222,17.5929,17.1717,16.9243,16.8235,16.8878,17.1117,16.9973,16.8431,16.6727,16.5305,16.522,16.5018,16.5403,16.5804,16.4978,16.4278,16.3424,16.3338,16.306,16.2246
WDMS,790,52433,115,True,18.8949,18.7921,18.7778,18.6087,18.8396,18.7445,18.5421,18.5302,18.553,18.7409,18.7294,18.564,18.5447,18.5175,18.3972,18.3566,18.4295,18.4521,18.3208,18.311,18.5062,18.3701,18.3135,18.4832,18.3014,18.0727,17.8822,17.9289,18.1401,18.1583,17.9471,17.6554,17.8564,17.7358,17.3247,17.0717,16.9621,17.0138,17.2409,17.1299,16.983,16.8209,16.675,16.6507,16.6375,16.6736,16.7067,16.6379,16.5836,16.4805,16.4586,16.4258,16.3523
WDMS,790,52441,118,True,18.8118,18.675,18.7062,18.5298,18.7294,18.6405,18.4507,18.4309,18.4612,18.6598,18.6463,18.4864,18.4618,18.4331,18.3279,18.275,18.331,18.3347,18.2454,18.2409,18.4078,18.274,18.2065,18.3733,18.2012,17.9737,17.7911,17.8345,18.0383,18.0355,17.8485,17.5609,17.7392,17.6311,17.2187,16.9687,16.8619,16.9235,17.1397,17.0324,16.8945,16.7209,16.5735,16.5503,16.5306,16.5766,16.6224,16.5335,16.4556,16.3768,16.3845,16.3341,16.2362
WDMS,8398,57870,958,True,19.0626,18.9283,18.8876,18.6869,18.8846,18.7663,18.5481,18.5182,18.5353,18.7207,18.6894,18.5314,18.5033,18.4638,18.3507,18.294,18.3643,18.3518,18.2609,18.2518,18.4199,18.276,18.2064,18.376,18.1986,17.9719,17.7825,17.8208,18.0377,18.0554,17.8449,17.5573,17.7512,17.625,17.2133,16.9719,16.8715,16.9196,17.147,17.0439,16.8909,16.7338,16.5989,16.5766,16.5485,16.5871,16.6278,16.56,16.4968,16.4191,16.4026,16.372,16.2652
WDMS,942,52703,108,True,18.1593,18.0222,18.011,17.7956,18.0375,17.9551,17.7639,17.7703,17.8155,18.0581,18.1112,17.8844,17.8648,17.8858,17.8953,17.9108,17.9337,17.9691,17.9711,17.9878,18.038,18.0341,18.042,18.0915,18.0944,18.0833,18.1823,18.2268,18.1447,18.1574,18.1215,18.038,18.0992,18.0822,17.944,17.8488,17.8066,17.8544,17.9573,17.8962,17.8265,17.7303,17.661,17.6789,17.6605,17.693,17.7032,17.6404,17.6183,17.586,17.5692,17.5249,17.443
WDMS,4693,55632,458,True,17.9775,17.8385,17.8132,17.5763,17.8073,17.7318,17.5483,17.563,17.6067,17.8733,17.9277,17.7012,17.6848,17.7104,17.724,17.7415,17.7788,17.7983,17.8092,17.8352,17.8712,17.8718,17.8916,17.9325,17.9414,17.9462,18.0598,18.1123,18.025,18.0252,17.9989,17.939,18.0098,17.9818,17.853,17.7773,17.7448,17.7794,17.8867,17.8271,17.7593,17.6775,17.618,17.6316,17.6068,17.6298,17.6603,17.6251,17.5947,17.5404,17.5378,17.5219,17.4148
WDMS,5494,55857,214,True,20.645,20.468,20.4201,20.1841,20.3672,20.2731,20.071,20.0574,20.0662,20.2776,20.3068,20.0755,20.0315,20.0362,20.0272,20.0313,20.058,20.0823,20.04,20.0277,20.0589,20.0488,20.0694,20.0777,20.0855,20.0979,20.2097,20.2047,20.1054,20.1294,20.1096,20.0476,20.0675,20.0878,20.0316,19.9307,19.9385,19.9376,20.0716,20.0713,19.9987,19.9623,19.7848,19.7403,19.8187,19.8964,19.8923,19.8798,19.8721,19.8265,19.8096,19.7384,19.5781
WDMS,2570,54081,329,True,20.2988,20.0182,19.8388,19.6934,19.7438,19.4891,19.1684,19.0152,18.9773,19.0781,18.9576,18.861,18.8117,18.7007,18.4704,18.3538,18.3605,18.3088,18.1594,18.1066,18.32,18.1058,18.0041,18.213,17.9852,17.7226,17.5415,17.5352,17.7094,17.7698,17.552,17.271,17.3751,17.2867,16.9855,16.8072,16.7287,16.7348,16.8499,16.7814,16.6773,16.5714,16.4867,16.47,16.4485,16.4638,16.4828,16.4426,16.4127,16.3521,16.3371,16.3191,16.2558
WDMS,4072,55362,117,True,20.4209,20.4326,20.5641,20.4301,20.7445,20.7889,20.6417,20.6803,20.7312,20.9206,20.9567,20.7542,20.7186,20.7481,20.7851,20.7653,20.7486,20.7704,20.7862,20.7494,20.5525,20.4766,20.4729,20.4932,20.4988,20.4681,20.4073,20.3166,20.2393,20.188,20.1833,20.1425,20.0957,20.1048,20.0721,20.084,20.0495,20.0642,20.042,19.961,19.913,19.9032,19.8267,19.7673,19.7746,19.8713,19.7634,19.6963,19.7696,19.6947,19.6404,19.5972,19.5263
WDMS,284,51943,440,True,18.5477,18.3778,18.3636,18.1649,18.3626,18.2889,18.1349,18.1303,18.1607,18.3742,18.3981,18.2057,18.1915,18.2,18.1985,18.2063,18.2326,18.2375,18.2476,18.2645,18.2968,18.2875,18.2888,18.3162,18.298,18.2971,18.3874,18.4241,18.3427,18.3238,18.2768,18.2122,18.2918,18.2844,18.1242,17.9697,17.8972,17.9517,18.1275,18.0731,17.9794,17.8498,17.7084,17.6784,17.6559,17.7251,17.8236,17.7348,17.641,17.5391,17.5395,17.515,17.4263
WDMS,284,51662,435,True,18.65,18.5114,18.5183,18.3125,18.4802,18.3947,18.2317,18.233,18.2466,18.4701,18.4902,18.296,18.2893,18.285,18.2716,18.284,18.2935,18.2929,18.3065,18.3157,18.3409,18.3191,18.3334,18.3653,18.367,18.3499,18.4237,18.4793,18.3715,18.3583,18.3251,18.2587,18.3558,18.3065,18.1191,18.0041,17.9452,17.9957,18.1482,18.0749,17.978,17.8831,17.7226,17.6977,17.6706,17.6878,17.7859,17.7282,17.6392,17.4845,17.493,17.5201,17.4223
WDMS,7277,56748,691,True,20.6508,20.5546,20.5692,20.4408,20.5894,20.4897,20.296,20.2553,20.2706,20.408,20.3802,20.3161,20.3213,20.251,20.1513,20.0776,20.047,20.0117,19.927,19.8868,20.0149,19.8654,19.8226,19.9396,19.8053,19.6437,19.5157,19.5097,19.6248,19.6873,19.5408,19.3386,19.4182,19.3403,19.1051,18.9892,18.9349,18.9312,18.9837,18.94,18.8619,18.7885,18.7095,18.6938,18.6739,18.6585,18.6553,18.6406,18.5872,18.5382,18.5354,18.5227,18.4231
WDMS,6685,56412,980,True,20.6921,20.5503,20.5376,20.3168,20.5662,20.5086,20.3254,20.3285,20.3846,20.6409,20.6452,20.4428,20.4474,20.4348,20.485,20.5088,20.4783,20.4283,20.5503,20.58,20.5957,20.6132,20.6445,20.649,20.5412,20.6765,20.8489,20.898,20.7313,20.6954,20.6205,20.6287,20.7423,20.7398,20.5734,20.5042,20.5749,20.5623,20.5411,20.4992,20.4126,20.5191,20.5079,20.4711,20.4027,20.1824,20.3129,20.5162,20.3247,20.126,20.1146,20.2601,20.2936
WDMS,7388,56783,644,True,21.0514,21.0418,20.9836,20.9967,20.9881,20.9619,20.9503,20.9047,20.909,20.8534,20.8182,20.8335,20.8185,20.8347,20.7694,20.737,20.7714,20.7492,20.7037,20.7084,20.8369,20.7339,20.7315,20.8076,20.74,20.5368,20.3006,20.3588,20.6024,20.5258,20.3827,20.1646,20.3866,20.3299,19.8866,19.5848,19.4734,19.5421,19.8851,19.7782,19.578,19.3441,19.1042,19.0876,19.0738,19.1449,19.2042,19.1048,19.0294,18.9272,18.9149,18.8439,18.6855
WDMS,4490,55629,208,True,21.4536,21.2639,21.1986,21.1063,21.2377,21.0802,20.8235,20.7671,20.7685,20.9481,20.8849,20.799,20.7984,20.7161,20.5138,20.4163,20.3632,20.3146,20.2045,20.1345,20.27,20.1008,20.0765,20.2468,20.1282,19.9849,19.8644,19.8123,19.9233,20.0236,19.9137,19.6988,19.7028,19.6174,19.4135,19.3039,19.2665,19.2311,19.2821,19.2102,19.1738,19.0837,19.0855,19.0442,18.9817,18.9643,18.9852,19.0053,18.9416,18.8392,18.8037,18.836,18.7772
WDMS,4495,55566,870,True,21.4467,21.3063,21.3278,21.1259,21.2497,21.164,20.9157,20.8356,20.8295,20.9848,20.9157,20.7767,20.8284,20.7734,20.5703,20.513,20.4866,20.4175,20.3168,20.3144,20.4347,20.1944,20.1099,20.2316,20.1564,19.9921,19.8605,19.8508,19.9531,20.0315,19.9556,19.7471,19.7676,19.6609,19.4745,19.4228,19.375,19.3459,19.3656,19.3119,19.2537,19.2052,19.1804,19.158,19.1313,19.1574,19.1836,19.148,19.1004,19.0914,19.0544,19.0178,18.9575
WDMS,4615,55618,894,True,20.375,20.295,20.2957,20.0679,20.3547,20.2551,20.0525,20.067,20.1398,20.422,20.4701,20.2353,20.2219,20.2365,20.236,20.2356,20.307,20.3432,20.3095,20.2867,20.3342,20.3414,20.3326,20.3825,20.419,20.4358,20.604,20.6548,20.5359,20.4973,20.4496,20.4188,20.4981,20.4413,20.3145,20.2772,20.2133,20.2428,20.4315,20.4013,20.3079,20.1659,20.0472,20.0511,20.0576,20.1726,20.2304,20.0829,20.0227,19.7927,19.9347,19.862,19.6982
WDMS,472,51955,95,True,17.517,17.4332,17.4533,17.2574,17.4919,17.4293,17.2369,17.2319,17.2677,17.5111,17.5666,17.3627,17.3442,17.3565,17.3448,17.3595,17.4135,17.4642,17.4326,17.4543,17.5152,17.5005,17.5001,17.5688,17.535,17.4834,17.5087,17.5631,17.5532,17.5462,17.4679,17.3397,17.4524,17.4014,17.1568,17.0022,16.9282,16.9818,17.1714,17.0812,16.9797,16.8566,16.7311,16.7336,16.6949,16.7434,16.7802,16.7204,16.6715,16.593,16.5876,16.556,16.4586
WDMS,5465,55988,396,True,18.4709,18.5296,18.5073,18.5043,18.5172,18.6106,18.5942,18.5042,18.5338,18.5487,18.5565,18.565,18.5229,18.5063,18.4262,18.384,18.4744,18.4919,18.3907,18.4168,18.5845,18.4274,18.3785,18.5191,18.3496,18.1218,17.9223,17.9749,18.2179,18.1906,17.9806,17.7157,17.9247,17.7986,17.3724,17.1097,16.9993,17.0552,17.3027,17.195,17.0336,16.8589,16.6931,16.6621,16.6446,16.687,16.737,16.6659,16.5804,16.4854,16.467,16.4273,16.3274
WDMS,1038,52673,482,True,17.8029,17.789,17.819,17.8112,17.8517,17.8271,17.7776,17.7477,17.7578,17.8196,17.8193,17.8403,17.8981,17.8445,17.7439,17.7227,17.6941,17.6669,17.618,17.5936,17.606,17.5525,17.548,17.5648,17.5369,17.4968,17.4739,17.4508,17.4343,17.4393,17.4237,17.3855,17.3645,17.3514,17.3178,17.2979,17.2821,17.2688,17.2542,17.2365,17.2063,17.1879,17.1822,17.1731,17.1578,17.1732,17.1611,17.1418,17.1371,17.1142,17.1143,17.0901,17.0412
WDMS,5174,56047,200,True,22.1981,22.0775,21.96,21.682,22.0063,21.8695,21.7653,21.6784,21.7357,22.0122,22.0373,21.8282,21.7999,21.8597,21.8898,21.8925,21.8207,21.6573,21.9272,21.8948,22.0271,21.9247,22.0936,22.1174,22.0705,22.1136,22.1871,22.1861,22.1592,22.2095,22.0898,21.9056,22.106,21.9356,21.7399,21.6306,21.566,21.763,21.9752,21.9134,21.7722,21.5302,21.2305,21.2131,21.2457,21.3461,21.3629,21.3816,21.4154,21.3888,21.2351,21.263,20.9876
WDMS,3647,55181,212,True,20.4274,20.2561,20.2136,20.1725,20.3137,20.1818,19.9582,19.9427,20.0033,20.1658,20.0951,20.0273,19.9967,19.9783,19.8237,19.7615,19.8364,19.8479,19.8016,19.7867,20.04,19.8852,19.8229,20.0305,19.8436,19.5243,19.3729,19.4382,19.6809,19.687,19.4228,19.1434,19.3976,19.286,18.9076,18.6853,18.5965,18.6437,18.8389,18.7782,18.6674,18.5356,18.3938,18.366,18.3768,18.4264,18.4661,18.4037,18.2967,18.255,18.2683,18.2376,18.1489
WDMS,3647,55241,208,True,20.3561,20.2021,20.1992,20.181,20.3526,20.2539,20.062,20.0649,20.1384,20.3231,20.2854,20.2379,20.2027,20.1976,20.0847,20.049,20.1705,20.216,20.1386,20.1518,20.45,20.3327,20.2672,20.5256,20.3333,20.014,19.861,19.9458,20.2066,20.244,19.9996,19.732,20.0091,19.9191,19.5402,19.327,19.2517,19.3142,19.5251,19.4905,19.43,19.2755,19.1321,19.1268,19.1518,19.2081,19.2452,19.203,19.1609,19.1169,19.173,19.1161,18.9893
WDMS,3647,55476,208,True,20.7662,20.535,20.39,20.2437,20.3037,20.1174,19.8335,19.7391,19.7298,19.8331,19.7121,19.572,19.4838,19.4096,19.2156,19.1066,19.1362,19.1112,18.9928,18.9447,19.1202,18.9264,18.821,19.0078,18.7767,18.4605,18.2859,18.3383,18.5486,18.522,18.2225,17.9481,18.1605,18.0568,17.6399,17.4018,17.2988,17.3515,17.533,17.4329,17.3067,17.1641,17.0349,16.9955,16.9631,16.9967,17.0479,16.9917,16.8948,16.7849,16.7922,16.7738,16.6819
WDMS,3647,55827,208,True,20.6822,20.4548,20.337,20.2267,20.2918,20.1071,19.8417,19.7771,19.7892,19.8995,19.7807,19.6723,19.5868,19.5213,19.3265,19.2294,19.2679,19.2581,19.1457,19.0961,19.3197,19.1387,19.0259,19.2238,18.9935,18.6805,18.5009,18.5719,18.7815,18.7616,18.4835,18.1945,18.4357,18.3203,17.9194,17.6812,17.575,17.6243,17.8319,17.7676,17.6295,17.4786,17.3309,17.3076,17.2903,17.3321,17.3731,17.3154,17.2362,17.1766,17.1693,17.1225,17.0257
WDMS,3647,55945,172,True,20.7507,20.5706,20.444,20.3245,20.4055,20.2299,19.947,19.8489,19.8306,19.945,19.8225,19.7004,19.6137,19.5351,19.3354,19.2353,19.2726,19.2533,19.1232,19.0749,19.2706,19.0836,18.9432,19.1238,18.9327,18.6284,18.4445,18.5083,18.7101,18.6809,18.3856,18.1029,18.3421,18.2484,17.8448,17.5709,17.4662,17.5043,17.71,17.6277,17.4956,17.3551,17.2114,17.177,17.1715,17.2331,17.246,17.1697,17.0909,17.0127,17.0084,16.9676,16.8675
WDMS,3647,56219,216,True,21.0165,20.7523,20.6429,20.5241,20.5756,20.3914,20.1427,20.0856,20.0803,20.1913,20.0625,19.9685,19.8825,19.7956,19.5972,19.4974,19.5492,19.4938,19.4103,19.3795,19.5735,19.3975,19.2874,19.5061,19.2358,18.9385,18.7449,18.7963,19.0259,18.9929,18.7005,18.4091,18.6442,18.5603,18.1411,17.8767,17.7648,17.8116,18.015,17.951,17.8281,17.6498,17.5051,17.4788,17.4632,17.4899,17.5255,17.4658,17.3846,17.2921,17.2528,17.2571,17.1625
WDMS,3647,56568,206,True,20.8194,20.583,20.4643,20.3397,20.459,20.2424,19.9576,19.8807,19.8854,19.993,19.8502,19.7293,19.6308,19.5366,19.3218,19.2211,19.2518,19.2159,19.1024,19.054,19.2332,19.0401,18.9322,19.1445,18.8853,18.5532,18.3846,18.4352,18.6403,18.6068,18.3174,18.0355,18.2623,18.1409,17.7356,17.4797,17.3673,17.4124,17.6126,17.5272,17.3857,17.2247,17.0849,17.0463,17.039,17.0806,17.1088,17.0472,16.9708,16.9088,16.8568,16.8228,16.732
WDMS,3647,56596,210,True,20.6822,20.5083,20.3785,20.2446,20.3051,20.1354,19.8656,19.7738,19.7561,19.8819,19.7464,19.6212,19.5476,19.4682,19.2577,19.1602,19.204,19.1343,19.0678,19.0158,19.2335,19.0276,18.9332,19.1364,18.8787,18.5823,18.4099,18.4604,18.6737,18.6547,18.373,18.085,18.3045,18.2032,17.8201,17.5621,17.4475,17.4976,17.7098,17.6465,17.5005,17.3385,17.1958,17.182,17.1894,17.2314,17.2565,17.1548,17.0721,17.0194,16.9797,16.9533,16.8717
WDMS,3615,55179,208,True,20.7533,20.5524,20.4767,20.4076,20.5017,20.3358,20.106,20.063,20.0818,20.2199,20.1121,20.017,19.9717,19.9095,19.734,19.6494,19.7196,19.7272,19.6387,19.6106,19.8351,19.6725,19.579,19.8014,19.5554,19.2428,19.0759,19.1479,19.3838,19.3738,19.088,18.8179,19.0676,18.977,18.5704,18.3273,18.2273,18.2821,18.5003,18.423,18.2888,18.1545,18.0285,18.0037,18.003,18.0412,18.071,18.0248,17.9524,17.9122,17.9057,17.8607,17.7519
WDMS,3615,55208,214,True,20.7179,20.509,20.3968,20.2739,20.3548,20.1905,19.9532,19.8631,19.8682,20.0045,19.8784,19.7774,19.7105,19.6501,19.4519,19.349,19.4039,19.4131,19.2823,19.241,19.4454,19.2746,19.14,19.3187,19.0749,18.7726,18.6063,18.6712,18.8844,18.8501,18.5675,18.2919,18.5211,18.4221,18.0099,17.7617,17.6529,17.701,17.9087,17.8361,17.6957,17.5599,17.4258,17.3988,17.3852,17.4235,17.4568,17.4006,17.3221,17.256,17.2283,17.2068,17.1082
WDMS,3615,55856,212,True,20.8082,20.5526,20.4369,20.3349,20.4228,20.2469,19.9967,19.9283,19.9235,20.0446,19.9215,19.8081,19.7357,19.6584,19.4625,19.3697,19.4355,19.4128,19.2959,19.2625,19.4818,19.2757,19.1662,19.3722,19.1375,18.8157,18.6268,18.6993,18.9259,18.8942,18.6026,18.3245,18.5602,18.4627,18.053,17.8092,17.7036,17.7473,17.9493,17.8681,17.7347,17.5887,17.4509,17.42,17.401,17.4438,17.4893,17.4103,17.3341,17.2883,17.2689,17.2298,17.1264
WDMS,3615,56219,214,True,20.7306,20.5088,20.4313,20.2923,20.3738,20.1708,19.9007,19.8373,19.8434,19.9657,19.8232,19.7191,19.6471,19.5655,19.3632,19.2724,19.3191,19.302,19.1737,19.124,19.3462,19.1747,19.0217,19.2377,18.9982,18.6768,18.4895,18.5615,18.7774,18.7567,18.4445,18.162,18.3982,18.2954,17.8789,17.6392,17.5306,17.5773,17.7889,17.7043,17.5693,17.4102,17.2829,17.2582,17.2451,17.2702,17.3069,17.2471,17.1743,17.1171,17.0925,17.0586,16.9507
WDMS,3615,56544,216,True,20.8083,20.6131,20.4844,20.3856,20.4601,20.2722,20.0006,19.9364,19.9298,20.0401,19.9167,19.8122,19.7402,19.6546,19.4537,19.3536,19.4085,19.3856,19.2812,19.2288,19.4347,19.2508,19.1434,19.3462,19.0846,18.7693,18.5917,18.6513,18.8689,18.8446,18.556,18.266,18.4942,18.3878,17.9722,17.7266,17.6152,17.6661,17.8705,17.7842,17.6498,17.4926,17.3465,17.3234,17.3155,17.3438,17.3791,17.32,17.2413,17.1569,17.1421,17.1117,17.0089
WDMS,3615,55445,210,True,20.8369,20.5827,20.4502,20.3525,20.4265,20.2486,19.9845,19.9016,19.9076,20.0099,19.8909,19.7823,19.7016,19.6236,19.4181,19.3199,19.3845,19.378,19.2361,19.1962,19.4116,19.2233,19.0925,19.2977,19.0538,18.7358,18.5541,18.6157,18.8309,18.8101,18.5201,18.2364,18.4653,18.3686,17.9585,17.7043,17.5939,17.6428,17.8509,17.7671,17.6336,17.4904,17.3409,17.3211,17.3041,17.3355,17.3771,17.3138,17.2298,17.1651,17.1411,17.1062,17.0145
WDMS,6495,56339,519,True,18.9401,18.9096,18.8853,18.8629,18.8282,18.814,18.794,18.7839,18.7735,18.7558,18.738,18.7382,18.7566,18.7422,18.7119,18.7027,18.7142,18.7016,18.7146,18.7217,18.7469,18.7288,18.726,18.7588,18.7435,18.7066,18.6871,18.7107,18.7515,18.7532,18.7149,18.6483,18.7177,18.6912,18.5435,18.4448,18.4041,18.4379,18.5524,18.5081,18.428,18.3474,18.2469,18.2228,18.2184,18.2653,18.2924,18.2566,18.1895,18.1266,18.1251,18.1078,17.9839
WDMS,5180,55947,755,True,21.4897,21.2617,21.2127,20.9609,21.162,21.0841,20.8655,20.8956,20.9122,21.1407,21.1912,20.9868,20.9714,20.9781,20.9018,20.9845,21.0738,21.0022,21.0268,21.0389,21.0012,20.98,21.0917,21.0556,20.863,20.906,21.0846,21.1096,21.0541,21.0045,20.9504,20.9355,21.0193,20.8844,20.7481,20.7556,20.7901,20.7575,20.8634,20.7031,20.6385,20.603,20.6151,20.551,20.7352,20.7035,20.5835,20.6055,20.5406,20.2396,20.2058,20.5013,20.3782
WDMS,7103,56661,412,True,19.0241,19.0613,19.0723,19.112,19.1226,19.1247,19.099,19.0811,19.0868,19.1129,19.0889,19.096,19.082,19.0489,18.9634,18.9062,18.9578,18.9546,18.8617,18.8548,19.0058,18.8696,18.7941,18.9482,18.7792,18.5695,18.3983,18.4132,18.6067,18.6483,18.4526,18.1918,18.3278,18.2411,17.9143,17.7103,17.6251,17.6405,17.7975,17.7214,17.6071,17.4731,17.3665,17.3485,17.3267,17.3623,17.3751,17.3232,17.2606,17.2024,17.1841,17.152,17.0598
WDMS,2401,53768,524,True,19.2595,19.2364,19.1487,19.151,19.1023,19.102,18.9739,18.8095,18.795,18.8296,18.7861,18.8078,18.8113,18.7131,18.5262,18.4443,18.3943,18.3352,18.2299,18.1882,18.2769,18.096,18.062,18.1694,18.0539,17.9107,17.7804,17.7467,17.8526,17.9383,17.8315,17.6298,17.6382,17.5729,17.4103,17.322,17.2714,17.2576,17.2884,17.2451,17.1955,17.1405,17.0863,17.0799,17.0449,17.0499,17.0589,17.0334,17.0267,16.9825,16.9503,16.9438,16.9002
