class,plate,mjd,fiber,good,J0390,J0400,J0410,J0420,J0430,J0440,J0450,J0460,J0470,J0480,J0490,J0500,J0510,J0520,J0530,J0540,J0550,J0560,J0570,J0580,J0590,J0600,J0610,J0620,J0630,J0640,J0650,J0660,J0670,J0680,J0690,J0700,J0710,J0720,J0730,J0740,J0750,J0760,J0770,J0780,J0790,J0800,J0810,J0820,J0830,J0840,J0850,J0860,J0870,J0880,J0890,J0900,J0910
QSO,4892,55738,726,True,22.4376,22.5183,22.091,21.2364,20.2505,21.1165,21.7923,21.8124,21.8905,21.851,21.6229,21.6653,21.8633,21.7304,21.6246,20.8326,20.3832,21.1874,21.4338,21.2879,21.473,21.6537,21.587,21.6037,21.5018,21.6145,21.5531,21.4019,20.9776,21.2434,21.5429,21.5462,21.499,21.4522,21.4602,21.4667,21.4201,21.4286,21.4264,21.408,21.3286,21.3248,21.151,20.9865,21.0594,21.0878,21.1342,21.0029,20.9448,20.7689,21.0101,21.0601,20.845
QSO,8762,57693,324,True,21.5107,21.6872,21.3283,20.7632,21.0477,21.2693,21.2901,21.3604,21.3955,21.4092,21.3967,21.2994,21.1464,20.9852,21.2554,21.3765,21.3309,21.2498,21.2485,21.3526,21.3976,21.3777,21.398,21.3498,21.2953,21.2681,21.2909,21.2962,21.2415,21.2007,21.1852,21.1849,21.285,21.3612,21.2473,21.1186,21.008,20.6497,20.7865,20.9722,21.0849,21.0342,20.9495,21.0034,21.0251,21.0083,20.9535,20.86,20.693,20.6745,20.7906,20.709,20.7465
QSO,5993,56070,474,True,21.5784,21.5964,21.4121,21.2357,21.1816,21.0792,21.0532,21.1738,21.3279,21.3894,21.34,21.3122,20.9352,20.1241,19.843,20.2365,20.6313,20.6321,20.6883,20.6291,20.6128,20.5163,20.5285,20.5838,20.5657,20.5782,20.4839,20.0842,19.9443,20.2819,20.4093,20.3832,20.3643,20.4281,20.541,20.4305,20.401,20.4268,20.4352,20.4143,20.5255,20.3897,20.2496,20.0165,20.1203,20.2845,20.3891,20.4124,20.4791,20.4318,20.5528,20.5175,20.3195
QSO,2829,54623,311,True,20.7357,20.5981,20.7891,20.7549,20.7598,20.7283,20.6872,20.624,20.5907,20.5366,20.4272,20.3768,20.3048,20.2715,20.2307,20.2264,20.1816,20.1599,20.0912,19.8954,19.9237,19.9615,19.9202,19.8899,19.8619,19.8501,19.7947,19.7453,19.7015,19.6782,19.6908,19.6755,19.6291,19.6342,19.6443,19.6034,19.5965,19.5797,19.5894,19.5813,19.6214,19.6036,19.5892,19.6188,19.695,19.7004,19.6514,19.5831,19.7069,19.792,19.8362,19.7326,19.5777
QSO,5892,56035,956,True,20.1622,20.0603,19.3907,19.0255,19.4876,19.7498,19.7906,19.761,19.6338,19.4958,19.627,19.6708,19.6476,19.4002,19.126,19.3469,19.4815,19.4654,19.5017,19.5572,19.5436,19.5418,19.5393,19.5321,19.4368,19.3343,19.1968,19.2908,19.4537,19.4845,19.4895,19.4707,19.4212,19.4209,19.4411,19.4554,19.511,19.4763,19.4891,19.4139,19.3434,19.3144,19.3558,19.3805,19.2853,19.2926,19.2768,19.3003,19.2887,19.2557,19.2621,19.2844,19.2452
QSO,9357,57807,598,True,20.6922,20.7704,20.6171,20.6658,20.7767,20.6862,20.3416,20.207,20.5233,20.5537,20.5859,20.6638,20.6242,20.5731,20.54,20.4924,20.398,20.2104,20.2245,20.3673,20.4201,20.409,20.3771,20.3969,20.3945,20.3914,20.3606,20.3796,20.4021,20.2794,20.2346,20.2469,20.1983,20.1874,20.1752,20.0961,20.0941,20.1059,20.0707,20.0579,20.0751,20.0857,19.9114,19.7125,19.603,19.7348,19.8711,19.9246,19.9082,19.9493,20.0417,20.0401,19.8999
QSO,7607,56902,974,True,22.133,22.0098,21.8841,21.7616,21.7977,21.7852,21.5304,21.3109,21.5054,21.4514,21.434,21.479,21.3923,21.3176,21.3389,21.3863,21.2384,21.0434,21.0371,21.3055,21.3981,21.3339,21.3391,21.3582,21.3963,21.4646,21.4393,21.4125,21.4838,21.3975,21.3007,21.3504,21.398,21.2754,21.3028,21.3064,21.2826,21.1947,21.2144,21.2669,21.3661,21.3299,21.291,21.1661,20.8661,20.9692,21.2439,21.0982,21.2938,21.2876,21.2215,21.3606,21.2789
QSO,8393,57864,726,True,21.1498,21.1294,21.1448,21.1849,20.9229,20.533,20.769,20.9699,21.023,21.0998,21.1642,21.1992,21.2354,21.1508,21.0658,20.8615,20.8678,20.8821,21.2037,21.1337,21.0758,21.071,21.0813,21.109,21.074,21.1069,21.0447,20.9081,20.9683,20.9196,20.8363,20.8414,20.9099,20.7899,20.6726,20.7639,20.745,20.7563,20.7124,20.6197,20.5178,20.3151,20.5186,20.6535,20.5978,20.396,20.65,20.7301,20.6394,20.383,20.4753,20.4905,20.4252
QSO,6687,56602,134,True,18.0122,18.5158,18.5884,18.545,18.4707,18.3305,18.3461,18.4399,18.3433,18.0598,17.8833,18.1016,18.1267,18.0962,18.1037,18.0849,18.0364,18.0406,17.9814,17.9226,17.7911,17.6683,17.7284,17.8618,17.8777,17.8662,17.8191,17.7924,17.8243,17.8365,17.8093,17.8218,17.8608,17.7908,17.6727,17.6325,17.6192,17.5895,17.5574,17.6445,17.6315,17.5442,17.5032,17.489,17.5079,17.6624,17.6107,17.4611,17.3642,17.2478,17.1348,17.261,17.2776
QSO,7834,56979,192,True,22.2123,22.0753,22.0923,22.0718,22.0094,21.9925,21.8806,21.6417,21.7569,21.8693,21.8599,21.8019,21.7944,21.8154,21.8331,21.8857,21.6959,21.5504,21.6748,21.65,21.5248,21.5729,21.569,21.599,21.5786,21.571,21.5671,21.5169,21.2613,21.2031,21.4261,21.5226,21.5146,21.5221,21.6336,21.7196,21.5537,21.407,21.4804,21.5779,21.6368,21.4422,21.4785,21.4441,21.4383,21.5212,21.5138,21.606,21.6522,21.4631,21.5059,21.4571,21.2906
QSO,2771,54527,131,True,20.373,20.3864,20.1669,20.0024,20.1505,20.145,20.1058,20.1188,20.0593,19.9805,19.963,19.9318,19.8119,19.6437,19.6973,19.8198,19.8139,19.802,19.6956,19.7315,19.7561,19.7964,19.7251,19.697,19.587,19.5115,19.5475,19.4484,19.3889,19.3745,19.3476,19.3797,19.3796,19.3552,19.4036,19.3464,19.2795,19.1196,18.9997,19.0992,19.1168,19.1571,19.1374,19.1754,19.1489,19.1254,19.0959,19.1301,19.0223,18.822,18.8554,18.9317,18.8951
QSO,5440,55983,718,True,21.9847,21.7055,21.1917,21.0513,21.4201,21.778,21.3247,21.1972,21.1676,20.2273,19.1448,20.0132,20.5201,20.5825,20.5899,20.6591,20.6229,20.4463,20.49,20.5577,20.5026,20.5354,20.14,19.4403,19.7514,20.1898,20.221,20.1439,20.1358,20.2941,20.2917,20.2775,20.376,20.2738,20.2791,20.2327,20.184,19.9617,19.85,20.0676,20.0876,20.1473,20.1002,20.0596,20.0524,19.9822,20.014,20.0634,20.0235,19.9673,19.9717,19.9253,19.8012
QSO,9157,57742,614,True,22.1618,21.8972,22.0526,21.7554,21.8974,21.8975,22.0497,22.002,22.0811,21.8109,21.4378,20.9005,21.0435,21.4792,21.6083,21.5626,21.5103,21.5075,21.3425,21.3983,21.4392,21.5341,21.3904,21.3153,20.9739,21.1145,21.2904,21.2641,21.2145,21.3096,21.3866,21.273,21.2343,21.1704,21.2083,21.2339,21.2108,21.1598,20.9439,20.9449,20.999,21.1401,21.1849,21.1384,21.3286,21.2729,21.0651,21.1647,21.1136,21.1197,21.2395,21.247,20.9913
QSO,10760,58224,703,True,20.7635,20.7778,20.6883,20.3552,20.3893,20.6303,20.6005,20.6364,20.6837,20.6643,20.6393,20.5949,20.4989,20.3587,20.4412,20.5537,20.5838,20.5075,20.4488,20.5149,20.547,20.5342,20.4868,20.5253,20.4909,20.4327,20.4208,20.376,20.3849,20.3464,20.3229,20.398,20.4066,20.3508,20.2999,20.3257,20.3156,20.0594,19.9339,20.1484,20.2227,20.1927,20.1772,20.2627,20.2519,20.253,20.3169,20.1963,20.2176,20.1764,20.2687,20.2912,20.1218
QSO,11387,58512,264,True,21.6899,21.1306,21.0189,21.6731,21.7061,21.6074,21.6261,21.6842,21.6733,21.5551,21.4001,21.3401,21.3004,21.2547,21.1906,21.1944,21.2475,21.2023,21.2289,21.1192,20.748,20.6254,21.1576,21.1571,21.1706,21.2545,21.3573,21.3058,21.1268,21.0637,21.0817,21.1439,21.1593,21.1481,21.0245,21.1456,21.211,21.1874,21.2286,21.2153,21.1413,21.1355,21.2382,21.2383,21.2662,21.1906,21.0961,21.0981,21.1926,21.2552,20.9902,20.9583,20.9586
QSO,7338,56660,127,True,21.7986,21.543,21.691,21.7524,21.5974,21.0136,21.2058,21.6109,21.5608,21.6589,21.7414,21.697,21.6684,21.6986,21.6217,21.3912,21.3266,21.6968,21.7165,21.762,21.7269,21.6111,21.6063,21.617,21.5464,21.6246,21.6747,21.5055,21.512,21.5117,21.4798,21.4616,21.4102,21.4414,21.6895,21.5188,21.406,21.5937,21.6206,21.8103,21.6485,21.3803,21.2204,21.4382,22.0605,21.8907,21.5141,21.5653,21.8149,21.5802,21.9311,21.664,21.4288
QSO,5170,56063,734,True,21.0755,20.8335,20.8956,21.1147,21.174,21.2719,21.268,20.9151,20.3756,19.9972,20.3832,20.771,20.7856,20.8368,20.8697,20.7347,20.671,20.8126,20.8653,20.8368,20.7046,20.3392,20.4273,20.7154,20.796,20.8185,20.7413,20.7959,20.8351,20.8413,20.797,20.821,20.8953,20.7876,20.6227,20.4742,20.539,20.7306,20.8889,20.8733,20.8759,20.8404,20.8192,20.8419,20.8127,20.7669,20.8071,20.8891,20.8341,20.7795,20.7085,20.7444,20.693
QSO,7660,57357,951,True,21.0781,20.2159,20.6439,21.0714,21.1987,21.1597,21.1036,20.9073,21.0327,21.0682,21.0831,20.7327,20.0976,20.5427,20.7947,20.7807,20.8539,20.9391,20.8834,20.9312,20.946,20.9001,20.8233,20.6122,20.5935,20.8303,20.8349,20.9004,20.9469,20.8436,20.8863,20.9146,20.9273,20.9268,20.9292,20.8621,20.826,20.7731,20.7483,20.7107,20.8037,20.6849,20.7042,20.7579,20.6975,20.5991,20.6476,20.7793,20.7835,20.6281,20.6072,20.6007,20.3739
QSO,4709,55720,722,True,19.3018,19.6372,20.1824,20.2092,20.2155,20.1608,20.0807,20.2161,20.241,20.1336,19.7022,19.6297,20.0055,19.9905,20.0064,20.08,20.0621,19.9808,20.0488,20.0332,19.9445,19.809,19.6024,19.7997,20.0055,20.0111,19.9959,19.9566,19.9338,19.9778,19.9618,20.0027,19.9775,19.9199,19.8592,19.829,19.8216,19.8051,19.7801,19.7571,19.702,19.6699,19.6937,19.6637,19.6674,19.6613,19.6902,19.6825,19.6554,19.5335,19.3467,19.1801,19.3
QSO,2086,53401,484,True,20.3588,20.571,20.5824,20.3767,20.3834,20.5999,20.4829,20.0691,19.2677,19.7118,20.1437,20.0612,20.1713,20.3763,20.3905,20.4166,20.3476,20.2874,20.1752,19.9325,20.3243,20.4971,20.4749,20.4318,20.3437,20.3416,20.3277,20.3124,20.2512,20.189,20.1004,20.0491,19.9916,19.9007,19.9837,19.8991,19.8361,19.7848,19.6877,19.766,19.9653,19.8802,19.955,19.8578,19.6449,19.5537,19.4416,19.3987,19.6613,19.9467,19.9161,19.773,19.7503
QSO,4979,56045,558,True,21.117,20.9389,21.0397,21.1045,21.1029,20.7364,20.3733,20.8898,21.1897,21.2225,21.3474,21.2272,21.1266,21.1712,21.1739,21.1978,21.0839,21.1365,21.1886,21.1613,21.1404,21.1953,21.3841,21.3229,21.2556,21.3262,21.2273,21.2733,21.3923,21.258,21.1202,20.9844,21.1118,21.1955,21.0658,20.9168,20.9045,20.9106,20.8232,20.7455,20.6077,20.191,20.4125,20.9074,21.0912,21.0519,20.7572,20.8038,21.0716,20.955,20.8572,20.8925,20.6592
QSO,406,51869,161,True,19.4563,19.475,19.5676,19.6099,19.5829,19.5755,19.4811,19.2766,19.3455,19.5444,19.5829,19.573,19.569,19.6072,19.6199,19.6033,19.5282,19.4355,19.4159,19.3799,19.3384,19.3559,19.3224,19.3193,19.3248,19.3198,19.3163,19.2549,19.1099,18.908,19.0593,19.2319,19.2737,19.2516,19.2394,19.3429,19.3415,19.2691,19.2084,19.2082,19.2523,19.2125,19.2573,19.2865,19.3013,19.2956,19.2989,19.3773,19.3729,19.1604,19.2477,19.3851,19.3607
QSO,6161,56238,76,True,21.3949,21.5305,21.9938,22.0505,22.049,21.9647,21.8042,21.923,21.951,21.8432,21.543,21.3371,21.6763,21.7229,21.7092,21.6783,21.7232,21.6803,21.5267,21.6259,21.7316,21.5749,21.2762,21.3345,21.5522,21.4839,21.4879,21.4458,21.4684,21.4494,21.4489,21.4854,21.527,21.4227,21.3914,21.3701,21.196,21.3183,21.3291,21.5411,21.243,21.2479,21.3129,21.231,21.3344,21.3511,21.1966,21.023,21.2079,21.3947,21.156,20.898,20.8291
QSO,3879,55244,966,True,21.263,20.8854,20.5058,20.803,20.899,20.9104,20.9825,20.8699,20.4417,19.5519,19.6824,20.2681,20.4814,20.4569,20.5053,20.5137,20.339,20.3128,20.4991,20.5166,20.4539,20.2824,19.7342,19.9125,20.3107,20.2806,20.2503,20.3181,20.4042,20.4098,20.3773,20.385,20.3445,20.3523,20.3465,20.2939,20.0922,19.9969,20.2787,20.3179,20.3242,20.3474,20.2979,20.3071,20.3167,20.3693,20.3443,20.3196,20.2865,20.3007,20.3559,20.3596,20.1476
QSO,11047,58424,582,True,21.9842,22.0551,21.6924,21.8276,21.9175,22.0582,21.1018,21.0028,21.43,21.3479,21.3805,21.4687,21.4348,21.4027,21.3417,21.3024,21.1422,20.857,21.1845,21.2692,21.3878,21.2813,21.2141,21.2605,21.2503,21.2675,21.2763,21.2281,21.1488,21.0744,21.0485,21.114,21.0166,21.0414,21.1321,21.0621,21.0972,21.0102,21.0456,21.1511,21.0728,20.9728,20.7675,20.4079,20.6589,20.8455,20.8488,20.874,20.8581,20.9414,21.1329,20.9619,20.6756
QSO,5004,55711,808,True,20.5294,20.3631,20.3179,20.2616,20.1892,20.2215,20.2567,20.2503,20.1012,19.6447,19.8081,20.1228,20.1411,20.172,20.1624,20.0613,20.0169,20.0029,20.0076,19.9928,19.9351,19.9435,19.941,19.9133,19.9139,19.8712,19.944,19.9668,19.9506,20.0073,20.0255,20.0288,20.0122,20.125,20.1408,20.0,19.8047,19.9035,20.0036,19.994,19.9776,19.9474,19.8931,19.9202,19.5917,19.3469,19.4803,19.221,19.5467,19.9451,19.9186,19.851,19.7626
QSO,4576,55592,278,True,21.8923,21.9364,21.52,21.7091,21.8181,21.8589,22.01,22.0385,21.7997,20.2801,20.3093,21.2504,21.547,21.5078,21.6648,21.6068,21.4542,21.3139,21.6229,21.5577,21.3575,21.3955,20.4646,20.4237,21.2551,21.3547,21.1869,21.2481,21.4523,21.551,21.5143,21.5551,21.6655,21.5825,21.4574,21.4376,21.3755,21.1305,21.4104,21.4212,21.4146,21.2906,21.3806,21.2895,21.229,21.2011,21.309,21.4911,21.1214,21.0396,20.9147,21.0088,21.0164
QSO,7386,56769,206,True,19.5687,19.6577,19.6551,19.6054,19.5844,19.6109,19.5909,19.5788,19.5945,19.6109,19.6374,19.6128,19.4445,19.387,19.5995,19.6259,19.644,19.7199,19.6809,19.6376,19.6295,19.6321,19.6818,19.6955,19.6495,19.6911,19.7134,19.7234,19.729,19.7478,19.7308,19.7828,19.7822,19.7942,19.8134,19.8102,19.8119,19.7742,19.8193,19.8316,19.7827,19.6767,19.7654,19.796,19.6719,19.6866,19.6812,19.7224,19.8215,19.81,19.6088,19.4308,19.4843
QSO,11295,58456,639,True,19.7642,19.4317,19.2132,19.4892,19.4828,19.523,19.5315,19.5029,19.4921,19.4641,19.3168,19.1095,19.1928,19.3781,19.3801,19.3466,19.2779,19.3031,19.3078,19.2954,19.2812,19.2459,19.1855,19.1996,19.1669,19.1065,19.0755,19.041,19.0442,19.0732,19.0378,19.0586,19.0251,18.9258,18.7956,18.6004,18.7492,18.8702,18.8825,18.8344,18.8613,18.9431,18.8967,18.8471,18.8104,18.7952,18.7587,18.7605,18.7596,18.7513,18.7562,18.7456,18.6719
QSO,8863,57724,815,True,21.9717,21.9737,21.8705,21.8083,21.6998,21.6591,21.6553,21.6367,21.6197,21.5885,21.4739,21.3183,21.3682,21.4346,21.3839,21.3829,21.3852,21.3038,21.292,21.2597,21.2603,21.2244,21.275,21.2817,21.1561,21.172,21.1848,21.1636,21.1938,21.2371,21.1616,21.2418,21.2164,21.3956,21.2385,21.1487,21.2657,21.2517,20.9722,20.799,21.0872,21.0409,21.1311,21.0048,20.9429,20.8592,21.0477,21.1685,20.4553,20.8554,20.6087,20.6551,20.9513
QSO,4859,55684,902,True,20.3563,20.2983,20.0934,20.1711,20.2897,20.3548,20.3011,20.381,20.0568,19.3325,19.0335,19.4489,19.8414,19.9034,19.8939,19.9099,19.8122,19.6966,19.8364,19.8756,19.8217,19.7512,19.371,19.2736,19.5752,19.7076,19.7019,19.6929,19.7437,19.7779,19.7319,19.7263,19.7485,19.7785,19.8002,19.6589,19.5457,19.3582,19.5028,19.6546,19.6985,19.7764,19.7375,19.7263,19.7068,19.6427,19.7164,19.8437,19.9463,19.8484,19.8163,19.8462,19.642
QSO,5186,56337,758,True,21.1399,21.0429,20.6624,20.0829,20.1427,20.6276,20.6784,20.6698,20.629,20.5202,20.4727,20.6079,20.571,20.484,20.1723,19.9258,20.2651,20.2999,20.2763,20.3243,20.4164,20.4283,20.4351,20.431,20.3915,20.3877,20.3321,20.0865,20.2225,20.3761,20.3955,20.394,20.3948,20.3946,20.3886,20.457,20.4166,20.3909,20.4069,20.4552,20.4303,20.3162,20.2526,20.2726,20.3151,20.2938,20.2687,20.303,20.3257,20.3231,20.1457,20.14,20.1295
QSO,6782,56572,397,True,21.3227,21.1818,20.7173,20.9303,21.1035,21.0472,21.1384,21.1077,21.0793,21.1314,21.0789,20.9291,20.8161,21.0922,21.1388,21.1431,21.0782,21.1254,21.1564,21.1486,21.1938,21.1663,20.9906,20.928,20.9899,20.9348,20.8779,20.8573,20.8603,20.903,20.8755,20.9397,20.9335,20.8937,20.743,20.5054,20.5275,20.7275,20.8872,20.7647,20.7464,20.8247,20.9468,20.9272,20.6748,20.5184,20.6874,20.8213,20.6655,20.2707,20.3886,20.577,20.6232
QSO,5123,55841,444,True,20.7618,20.6449,21.0623,21.0792,21.2099,21.1069,20.7808,20.9345,21.0148,21.0804,20.7127,20.134,20.5857,20.5636,20.5251,20.6243,20.6175,20.5247,20.4985,20.5489,20.4345,20.3238,19.8937,20.0588,20.3942,20.4673,20.4769,20.5159,20.4055,20.3496,20.3503,20.3563,20.3053,20.3815,20.3651,20.1743,20.1143,20.1504,20.051,20.1142,20.09,20.0217,20.0402,20.0241,20.1042,20.1474,20.0818,19.9858,19.958,19.9037,19.846,19.4829,19.5261
QSO,1753,53383,112,True,18.1523,18.1507,18.1977,18.2528,18.2507,18.2269,18.1419,18.1262,18.081,18.0637,18.043,18.0447,18.0569,18.0653,17.9723,17.8026,17.8325,17.979,17.9525,17.9635,18.0293,18.0026,17.9444,17.912,17.9114,17.929,17.9683,17.9598,17.9433,17.9711,18.0275,18.0072,18.0275,18.0275,18.0414,18.0812,18.0629,18.0539,18.0787,18.1136,18.1227,18.0879,18.1116,18.0763,17.9845,17.8532,17.9259,18.0165,17.8959,17.7797,17.8582,17.9852,18.0194
QSO,10259,58190,520,True,19.0802,19.4361,19.4657,19.5337,19.5322,19.5223,19.564,19.5099,19.3337,19.207,19.4556,19.5102,19.5119,19.4736,19.4826,19.5147,19.5247,19.5036,19.4657,19.4043,19.3656,19.3731,19.3331,19.3068,19.2904,19.2945,19.3001,19.3082,19.3225,19.2826,19.1874,18.9613,19.023,19.185,19.2083,19.1837,19.1847,19.2179,19.2167,19.1652,19.1688,19.1316,19.1205,19.1273,19.0767,19.103,19.1134,19.1056,19.1174,19.0927,19.1037,19.1698,19.062
QSO,5301,55987,936,True,20.1031,20.0525,19.9787,19.9663,19.9266,19.9106,19.9519,19.8802,19.6785,19.6826,19.7608,19.7307,19.786,19.7887,19.7415,19.6738,19.6463,19.6687,19.6705,19.6375,19.6226,19.6411,19.6394,19.6551,19.6229,19.6302,19.6329,19.6173,19.6169,19.6047,19.5746,19.5722,19.5564,19.5212,19.4145,19.4003,19.46,19.377,19.3139,19.3302,19.3644,19.4369,19.3686,19.1595,19.1664,19.129,19.1439,19.3173,19.2777,19.1976,19.1523,19.1719,19.163
QSO,11379,58438,944,True,21.5052,21.4839,21.7849,21.8197,21.7105,21.7102,21.7133,21.7004,21.6385,21.4794,21.4446,21.4265,21.359,21.3474,21.3292,21.3576,21.3368,21.3001,21.1192,20.7214,20.9835,21.2499,21.173,21.1962,21.2379,21.2168,21.1752,21.1929,21.2236,21.2201,21.2302,21.2341,21.1103,21.1761,21.1043,21.164,21.193,21.2062,20.9755,21.0135,21.3961,21.1792,21.1164,21.1169,21.257,21.3491,21.2047,20.9865,21.0217,21.2308,21.1025,20.9949,20.9825
QSO,8826,57452,106,True,20.3593,20.4416,20.4751,20.4309,20.2814,20.2488,20.1978,20.1665,20.1396,20.1254,20.1256,20.1242,20.0379,19.7837,19.7851,19.9646,19.9593,19.9415,19.9851,19.9363,19.88,19.8398,19.823,19.8293,19.8621,19.8051,19.8088,19.8592,19.8635,19.846,19.8254,19.8204,19.8376,19.7608,19.7583,19.8119,19.8371,19.8017,19.7448,19.7546,19.7771,19.6409,19.528,19.5243,19.6219,19.5447,19.4598,19.5016,19.5339,19.5573,19.5948,19.5017,19.1494
QSO,10720,58250,226,True,21.0094,21.0736,21.1411,21.1577,21.1642,21.1225,20.972,21.1354,21.2304,21.1379,21.1219,21.2418,21.2775,21.2341,21.2334,21.199,21.1895,21.1449,21.1154,21.0877,21.0154,21.0575,21.0154,20.9519,20.9717,20.9921,20.8208,20.6184,20.7879,20.9002,20.9516,20.9531,20.9781,20.9573,20.8792,20.8426,20.8817,20.8188,20.8258,20.8318,20.8269,20.8665,20.9073,20.8536,20.8255,20.766,20.8063,20.9143,20.7363,20.6457,20.6513,20.7609,20.7856
QSO,4735,55651,91,True,20.5274,19.3703,19.8672,20.4698,20.4987,20.6154,20.6072,20.3944,20.5304,20.657,20.6698,20.4916,19.8632,20.2377,20.4551,20.3634,20.3861,20.5613,20.5158,20.4968,20.4817,20.4844,20.3917,20.2687,20.0366,20.3569,20.4664,20.4527,20.4712,20.4566,20.4114,20.3862,20.4285,20.4699,20.4048,20.3671,20.3513,20.313,20.1964,20.1994,20.186,20.1629,20.1785,20.1992,20.1195,19.973,20.0521,20.0761,20.083,20.0149,19.9084,20.0944,19.8718
QSO,7287,57042,614,True,20.2351,20.4807,20.4297,20.3973,20.4637,20.5067,20.4759,20.4011,20.3607,20.392,20.3426,20.3097,20.3137,20.324,20.3531,20.3296,20.1519,19.8963,20.0993,20.2996,20.2973,20.3439,20.4159,20.3883,20.3271,20.2844,20.2978,20.3003,20.3339,20.3151,20.3108,20.3367,20.3458,20.2785,20.2335,20.2849,20.2702,20.3614,20.3855,20.3773,20.38,20.346,20.3533,20.319,20.243,20.3099,20.3322,20.2634,20.2253,20.3234,20.3264,20.2198,20.0897
QSO,6969,56420,22,True,20.6776,20.6451,20.1402,19.9731,20.3133,20.2957,20.3492,20.3501,20.2508,20.262,20.2202,20.0406,19.7599,19.883,20.1085,20.0874,20.0245,19.9485,20.0032,19.9828,19.9411,19.9288,19.8688,19.7839,19.7303,19.6695,19.6146,19.5882,19.5832,19.5733,19.557,19.5543,19.598,19.5878,19.4578,19.3296,19.1542,19.2134,19.4114,19.4443,19.4349,19.4513,19.5849,19.6336,19.5532,19.4462,19.4596,19.4321,19.4474,19.4555,19.4697,19.5258,19.4579
QSO,350,51691,278,False,19.4579,19.4579,19.4579,19.4579,19.4579,19.4579,19.4579,19.4579,19.4579,19.4579,19.4579,19.4579,19.4579,19.4579,19.4579,19.4579,19.4579,19.4579,21.639,18.4153,18.0255,18.0228,17.9955,17.9823,17.9572,17.9831,17.9783,17.9123,17.8512,17.8372,17.8009,17.7779,17.7546,17.7076,17.6656,17.6734,17.6581,17.6359,17.6371,17.6352,17.5955,17.5839,17.5355,17.0838,17.2019,17.4713,17.4457,17.4617,17.4285,17.4217,17.4761,17.4518,17.3683
QSO,1688,53462,546,True,19.7587,19.5538,19.2281,19.3933,19.4497,19.4919,19.5292,19.5079,19.4769,19.4442,19.3573,19.217,19.1869,19.3522,19.3938,19.378,19.338,19.3521,19.3564,19.3533,19.4217,19.4061,19.317,19.2875,19.2537,19.2265,19.2239,19.2093,19.1552,19.1678,19.1623,19.2411,19.2543,19.1122,19.0146,18.8488,18.8557,18.9986,19.0764,19.0666,19.1555,19.1416,19.1824,19.1729,19.0949,19.0894,19.0673,19.064,19.1142,19.0775,19.0437,19.0876,19.0847
QSO,8761,58430,6,True,19.9566,20.0426,20.0787,19.8083,19.2179,19.2613,19.5439,19.5223,19.6037,19.6147,19.5506,19.5406,19.4893,19.2796,18.9579,19.0493,19.3362,19.2567,19.2755,19.1871,19.2082,19.1944,19.2028,19.1645,19.0897,18.9738,18.8673,18.8538,18.8104,18.7533,18.7216,18.7023,18.7121,18.7216,18.6938,18.7477,18.7183,18.593,18.3984,18.132,18.3165,18.4951,18.5777,18.5472,18.5354,18.6154,18.6422,18.6363,18.5797,18.4666,18.4171,18.4393,18.3982
QSO,7517,56772,313,True,21.6138,21.4224,21.6877,21.5505,21.4509,21.4452,21.6061,21.5649,21.2378,21.325,21.2852,21.2738,21.1551,20.963,20.8891,20.8701,20.8288,20.5927,20.551,20.5912,20.7031,20.6348,20.6596,20.6304,20.4639,20.4155,20.411,20.4204,20.4062,20.3853,20.2808,20.1861,20.2607,20.1857,20.0085,20.0221,20.0328,20.0519,20.0189,19.9929,19.9784,19.9236,19.9519,19.9546,19.9124,19.6526,19.6992,19.7148,19.7521,19.7078,19.6549,19.7629,19.8568
QSO,5898,56045,766,True,20.0489,19.8078,19.8932,19.7112,19.4627,19.3133,19.3987,19.5916,19.6162,19.7121,19.8609,19.3267,18.9327,18.1323,18.3828,18.8095,19.0643,19.0443,19.0908,19.0955,18.9899,18.9025,19.0376,19.0965,19.07,18.9647,18.7603,18.4169,18.5936,18.8397,18.8634,18.8477,18.8526,18.9144,18.9436,18.9256,18.9094,18.8959,18.8775,18.8864,18.8288,18.769,18.6164,18.5327,18.7321,18.8254,18.8563,18.8477,18.8663,18.8074,18.7374,18.7545,18.6945
QSO,8176,57131,724,True,21.3519,21.1484,21.0281,21.3179,21.4409,21.4152,21.3966,21.4779,21.5795,21.5209,21.3905,21.3502,21.3819,21.3682,21.3457,21.3698,21.26,21.2131,21.4473,21.2755,20.9965,20.7499,21.1431,21.3104,21.2153,21.2612,21.351,21.3071,21.253,21.2031,21.1933,21.2372,21.2265,21.2263,21.1913,21.2234,21.3084,21.3329,21.3297,21.3211,21.1335,21.1882,21.2166,21.2571,21.0813,20.95,21.0975,20.9852,21.0666,20.9165,20.7474,20.9409,21.0855
QSO,7282,56660,599,True,20.7447,20.8514,20.8709,20.7149,20.8313,20.9896,20.9407,20.4046,20.0246,20.6233,20.7628,20.7375,20.8826,20.9574,20.9301,20.9461,20.9593,20.8697,20.619,20.5801,20.9386,21.0002,20.9844,20.9462,20.9433,20.9916,21.0453,21.0562,21.0132,20.9827,20.9256,20.8827,20.8356,20.8536,20.8358,20.8355,20.8481,20.7623,20.8056,20.8515,20.8492,20.8793,20.8272,20.735,20.5331,20.348,20.1944,20.5149,20.7042,20.5405,20.5711,20.7746,20.7941
