class,plate,mjd,fiber,good,J0390,J0400,J0410,J0420,J0430,J0440,J0450,J0460,J0470,J0480,J0490,J0500,J0510,J0520,J0530,J0540,J0550,J0560,J0570,J0580,J0590,J0600,J0610,J0620,J0630,J0640,J0650,J0660,J0670,J0680,J0690,J0700,J0710,J0720,J0730,J0740,J0750,J0760,J0770,J0780,J0790,J0800,J0810,J0820,J0830,J0840,J0850,J0860,J0870,J0880,J0890,J0900,J0910
OBA,5395,56003,170,True,20.7567,20.6921,20.6532,20.5598,20.5846,20.5765,20.5328,20.5228,20.5064,20.5293,20.5214,20.4858,20.453,20.4353,20.427,20.4,20.3606,20.3388,20.3371,20.3777,20.3667,20.3362,20.3209,20.2996,20.3328,20.3077,20.3329,20.3149,20.2601,20.2419,20.2481,20.2333,20.2127,20.2336,20.2505,20.253,20.2215,20.2106,20.192,20.2874,20.2577,20.202,20.2183,20.24,20.1892,20.2673,20.2696,20.2302,20.2028,20.2017,20.2315,20.2132,20.1337
OBA,5395,56003,705,True,20.6636,20.5697,20.5272,20.483,20.4949,20.4611,20.4286,20.3959,20.3907,20.4239,20.3893,20.3315,20.3083,20.3042,20.2808,20.252,20.2192,20.2061,20.2135,20.1985,20.1877,20.169,20.1638,20.1576,20.1369,20.0987,20.1362,20.135,20.1047,20.107,20.0916,20.0786,20.0741,20.0518,20.039,20.0409,20.0473,20.0339,20.0058,20.0045,20.0308,20.0194,19.9718,19.9532,19.9587,20.0135,19.9776,20.0071,20.0131,19.9965,20.0339,20.015,19.8941
OBA,5399,55956,796,True,21.1323,20.9834,20.9241,20.8395,20.9231,20.9017,20.8439,20.8099,20.7826,20.8594,20.8494,20.762,20.7501,20.7431,20.7422,20.7343,20.7184,20.6964,20.6952,20.6712,20.6698,20.6604,20.6463,20.6447,20.6185,20.6238,20.686,20.678,20.6207,20.6238,20.6001,20.6265,20.6388,20.604,20.5901,20.6208,20.6178,20.6173,20.6165,20.6168,20.6273,20.6337,20.6438,20.6635,20.6267,20.5269,20.6046,20.6113,20.6165,20.6371,20.5295,20.6566,20.5123
OBA,5404,56013,690,True,21.6975,21.5351,21.5189,21.3968,21.4634,21.4262,21.375,21.3563,21.341,21.4232,21.4695,21.3504,21.3647,21.4106,21.383,21.3481,21.2943,21.305,21.3043,21.3559,21.4296,21.4476,21.4737,21.4328,21.464,21.5276,21.4977,21.4521,21.4476,21.3912,21.364,21.4477,21.4904,21.4556,21.3873,21.4586,21.5103,21.51,21.4245,21.3089,21.3626,21.4568,21.4412,21.4121,21.4512,21.4632,21.3656,21.5265,21.3959,21.3203,21.184,21.397,21.3328
OBA,5406,55955,318,True,21.3694,21.152,21.1136,21.036,21.0834,21.0726,21.0266,20.9777,20.9734,20.9986,21.0133,20.9162,20.885,20.9198,20.8773,20.8628,20.8409,20.8004,20.8287,20.8143,20.753,20.7641,20.7942,20.7763,20.8002,20.8433,20.8504,20.8559,20.7627,20.7459,20.7701,20.7792,20.7864,20.7444,20.6404,20.6771,20.6929,20.7127,20.6354,20.5882,20.4984,20.5296,20.7006,20.8301,20.7002,20.4545,20.5202,20.8061,20.8986,20.3489,20.2478,20.5808,20.5337
OBA,5410,56016,274,True,21.7203,21.6106,21.6205,21.524,21.593,21.5679,21.5159,21.4904,21.4677,21.5562,21.609,21.4904,21.4608,21.5191,21.5769,21.5399,21.4806,21.4532,21.5365,21.427,21.4654,21.3846,21.3987,21.5467,21.493,21.5531,21.5257,21.4846,21.4568,21.5825,21.6053,21.5853,21.5051,21.4854,21.5027,21.4247,21.4036,21.4685,21.4366,21.4036,21.488,21.6988,21.6768,21.6109,21.5149,21.3388,21.594,21.8014,21.6285,21.202,21.2761,21.4533,21.4522
OBA,5411,55953,855,True,17.3174,17.3602,17.3225,17.3059,17.32,17.4285,17.4477,17.3776,17.4044,17.4171,17.4784,17.4889,17.4686,17.4765,17.4989,17.5165,17.537,17.5575,17.5775,17.6552,17.6909,17.6284,17.639,17.6548,17.6738,17.6951,17.7272,17.7753,17.8017,17.768,17.7875,17.8306,17.8487,17.8401,17.8627,17.867,17.8787,17.8923,17.9154,17.9355,17.9473,17.9612,17.9785,17.9932,18.0011,18.0103,18.0396,18.0592,18.0691,18.0919,18.099,18.1246,17.9999
OBA,5416,56002,746,True,21.7769,21.6546,21.6283,21.5968,21.5517,21.5235,21.466,21.4216,21.3952,21.4206,21.4024,21.3455,21.2827,21.2863,21.235,21.2354,21.2001,21.1384,21.1581,21.1693,21.0995,21.1215,21.1324,21.1187,21.1091,21.0908,21.1289,21.1711,21.0863,21.0328,21.0379,21.0605,21.0205,21.0118,21.1308,21.1062,21.0657,21.0105,21.0932,21.1271,21.1937,21.1039,21.0622,20.9888,21.0465,21.1682,21.0628,20.8779,20.8696,21.1836,21.0675,21.0072,20.8519
OBA,5417,55978,50,True,20.8066,20.7063,20.6564,20.6108,20.6263,20.5938,20.5597,20.5228,20.5038,20.5452,20.5285,20.4914,20.4653,20.4568,20.4436,20.4375,20.4372,20.4612,20.395,20.3968,20.3253,20.3571,20.3594,20.3614,20.3843,20.3731,20.4179,20.4091,20.4074,20.3793,20.3907,20.3256,20.3535,20.3644,20.4081,20.3815,20.3873,20.3731,20.4016,20.3005,20.3138,20.3124,20.3251,20.3748,20.4083,20.3836,20.3599,20.2762,20.3709,20.1457,20.309,20.2709,20.2339
OBA,5422,55986,844,True,15.8018,15.8928,15.8504,15.7908,15.851,16.0402,16.0439,15.9312,15.9753,16.0432,16.1798,16.1514,16.1021,16.104,16.1348,16.1651,16.1986,16.2334,16.2707,16.3749,16.4193,16.3569,16.3748,16.3876,16.4125,16.4406,16.5233,16.6097,16.597,16.5481,16.5615,16.6134,16.6435,16.6392,16.6708,16.6714,16.685,16.6991,16.7339,16.7511,16.7697,16.7898,16.8162,16.8331,16.8534,16.8566,16.8768,16.899,16.915,16.9322,16.9473,16.9669,16.8293
OBA,5428,56029,306,True,21.9578,21.8603,21.7745,21.6157,21.6722,21.6335,21.4849,21.4757,21.5066,21.5195,21.5085,21.4464,21.4809,21.4408,21.381,21.411,21.4201,21.4029,21.3242,21.3366,21.2855,21.3046,21.3262,21.2035,21.2869,21.2592,21.3063,21.3177,21.2334,21.2283,21.248,21.1975,21.2212,21.204,21.2148,21.178,21.1496,21.1055,21.0709,21.0938,21.254,21.1488,21.1612,21.1911,21.2051,21.2541,21.2876,21.3876,21.2881,21.1527,21.1862,21.2333,21.1035
OBA,5428,56029,518,True,21.1747,20.9293,20.8977,20.8177,20.8971,20.9451,20.8415,20.7858,20.767,20.8386,20.8271,20.7516,20.7222,20.7427,20.7128,20.7026,20.7203,20.7308,20.7307,20.735,20.7036,20.7627,20.811,20.807,20.832,20.7937,20.822,20.8582,20.7949,20.8204,20.8318,20.8545,20.8458,20.8852,20.8651,20.906,20.8979,20.8443,20.8762,20.9274,20.9045,20.9149,20.9937,20.9208,20.9054,20.9132,20.9165,21.1017,21.1082,21.1255,21.0142,21.0101,20.8577
OBA,5429,55979,886,True,19.7843,19.6522,19.654,19.5749,19.6727,19.6617,19.6175,19.6238,19.6231,19.7075,19.716,19.6442,19.647,19.6658,19.6615,19.6628,19.6594,19.6841,19.6704,19.6416,19.659,19.6614,19.6323,19.6412,19.6484,19.6766,19.7421,19.7215,19.6772,19.6969,19.695,19.6803,19.6973,19.7058,19.7011,19.6852,19.6944,19.6976,19.6968,19.7055,19.6756,19.6975,19.7005,19.7116,19.7141,19.6848,19.6843,19.7071,19.7259,19.7328,19.6778,19.672,19.5656
OBA,5442,55978,452,True,21.9676,21.9244,21.9534,21.9581,21.9976,21.9654,22.0149,22.0053,21.9919,22.0757,22.0954,22.0284,22.0812,22.0686,22.0781,22.177,22.1351,22.2286,22.0591,22.115,22.0501,22.1603,22.1409,22.0895,22.0101,22.1279,22.1663,22.1271,22.1553,22.2231,22.2805,22.1435,22.1953,22.2357,22.0795,22.307,22.3025,22.066,22.0578,21.5835,21.993,22.0112,22.2359,22.1765,22.1247,22.0401,22.2018,21.7122,21.7266,21.273,21.3941,21.6047,21.6738
OBA,5445,55987,454,True,21.5516,21.3435,21.362,21.2152,21.3117,21.2911,21.1974,21.2272,21.2536,21.3948,21.3983,21.2931,21.2537,21.3064,21.349,21.3969,21.3734,21.3854,21.3647,21.3261,21.4009,21.3449,21.386,21.3438,21.4375,21.5258,21.5327,21.5392,21.5172,21.4262,21.4082,21.4094,21.4611,21.3402,21.2256,21.4299,21.493,21.5667,21.3816,21.12,20.9244,21.3225,21.7447,21.6279,21.406,21.2891,21.5116,21.5293,21.4986,21.3965,21.1517,21.1124,21.5005
OBA,5457,55976,702,True,21.5499,21.3659,21.3164,21.2334,21.3806,21.3981,21.2865,21.3178,21.2745,21.4319,21.4905,21.3731,21.31,21.3355,21.3616,21.3484,21.3156,21.3023,21.402,21.3212,21.2743,21.4327,21.4663,21.4372,21.367,21.4266,21.5899,21.4961,21.3566,21.5021,21.5276,21.5586,21.5695,21.4378,21.345,21.3549,21.4716,21.4758,21.4063,21.4298,21.4197,21.4242,21.3995,21.4023,21.5162,21.4268,21.3822,21.4824,21.6176,21.7511,21.634,21.5253,21.3233
OBA,5466,56033,846,True,22.0326,21.935,21.9087,21.7702,21.8192,21.7907,21.7432,21.6781,21.6681,21.6723,21.5773,21.5868,21.616,21.6072,21.5937,21.6094,21.5938,21.4915,21.5071,21.5239,21.455,21.4953,21.476,21.5545,21.5441,21.494,21.4193,21.3905,21.4712,21.4803,21.482,21.4258,21.4376,21.485,21.4825,21.4985,21.5227,21.4656,21.5009,21.5212,21.4746,21.3659,21.4324,21.4671,21.315,21.263,21.3298,21.6644,21.5152,21.478,21.2852,21.2759,21.2382
OBA,5468,56014,738,True,19.4697,19.3608,19.3116,19.2443,19.2437,19.2023,19.1446,19.1112,19.089,19.1013,19.0853,19.0076,18.9847,18.9672,18.9487,18.9332,18.9051,18.8623,18.8573,18.8539,18.8266,18.8314,18.8266,18.8137,18.7926,18.7845,18.8048,18.795,18.7604,18.739,18.7263,18.7152,18.7014,18.6988,18.6915,18.688,18.6796,18.6899,18.6653,18.6615,18.66,18.6522,18.6506,18.6475,18.6316,18.6194,18.6148,18.6448,18.6254,18.5993,18.5803,18.5913,18.5379
OBA,5475,56011,428,True,17.9556,17.796,17.7661,17.6949,17.7443,17.7155,17.6558,17.6357,17.6158,17.6659,17.6548,17.5913,17.5847,17.5912,17.5752,17.5641,17.5496,17.5396,17.5252,17.5168,17.515,17.5075,17.504,17.4997,17.4948,17.5015,17.5376,17.5297,17.4854,17.4873,17.4813,17.4767,17.477,17.4743,17.4761,17.4761,17.4772,17.4753,17.4802,17.4806,17.4722,17.4682,17.4734,17.4819,17.4856,17.4832,17.481,17.4783,17.4605,17.4725,17.4464,17.4511,17.352
OBA,5483,56017,369,True,19.5773,19.4628,19.3953,19.3244,19.3019,19.2533,19.1807,19.1587,19.1204,19.1155,19.0805,19.0246,18.9985,18.9768,18.9457,18.9115,18.8833,18.8557,18.8461,18.8066,18.7948,18.7761,18.7507,18.7472,18.7297,18.7299,18.731,18.7319,18.7003,18.6951,18.677,18.6603,18.6549,18.6347,18.6295,18.6293,18.6208,18.6139,18.6101,18.5991,18.5776,18.5943,18.615,18.6013,18.5876,18.5767,18.5831,18.6083,18.6098,18.5975,18.5468,18.5832,18.5178
OBA,5489,55990,650,True,20.6612,20.5762,20.541,20.505,20.4905,20.4596,20.4168,20.3987,20.3599,20.3547,20.3368,20.293,20.2597,20.2413,20.2298,20.1907,20.1598,20.1473,20.1255,20.1145,20.0911,20.0762,20.0656,20.0494,20.1044,20.0798,20.0784,20.0526,20.0082,19.991,19.9963,20.0041,19.9718,19.9861,19.9699,19.9524,19.952,19.9742,19.9238,19.9442,19.9263,19.8864,19.8844,19.8838,19.79,19.8033,19.8217,19.8343,19.8294,19.8574,19.9435,19.8843,19.829
OBA,5493,56009,151,True,20.0229,19.916,19.867,19.8265,19.899,19.7983,19.7233,19.6753,19.6561,19.6838,19.6691,19.6074,19.6019,19.565,19.5463,19.5366,19.5178,19.4983,19.4846,19.4688,19.4585,19.4615,19.4614,19.4517,19.468,19.4456,19.4551,19.4666,19.4121,19.4039,19.4146,19.4217,19.3981,19.394,19.3777,19.38,19.3725,19.3661,19.3505,19.3833,19.3568,19.3391,19.3624,19.3754,19.3403,19.3161,19.3249,19.3351,19.3144,19.3174,19.3171,19.34,19.266
OBA,5494,55857,2,True,21.572,21.4553,21.3783,21.3256,21.3668,21.34,21.2319,21.2375,21.2319,21.2496,21.2664,21.1954,21.2327,21.1812,21.1778,21.1962,21.2168,21.2182,21.1621,21.1195,21.0275,21.2294,21.211,21.1655,21.2874,21.2553,21.2319,21.2533,21.1612,21.2266,21.2327,21.2459,21.1994,21.2248,21.0945,21.1098,21.2365,21.2176,21.153,21.0811,21.0053,21.005,21.156,21.1193,20.5619,20.4281,20.7869,21.3299,21.261,20.2135,20.3737,20.5119,20.8498
OBA,5649,55912,230,True,22.6524,22.6373,22.6276,22.6208,22.5456,22.4872,22.4743,22.4406,22.4764,22.5338,22.37,22.2622,22.2748,22.2036,22.1226,22.1554,22.1741,22.1062,22.1601,22.1339,22.0816,22.0643,21.9345,21.9701,22.1028,21.9475,21.8983,21.8766,22.0074,21.9264,21.861,21.9338,21.9636,22.0216,21.8694,22.0161,21.948,21.7407,21.7749,21.7187,21.6952,21.8771,21.7545,21.7616,21.4995,21.565,21.7615,21.6762,21.8064,21.5994,21.5529,21.6411,21.703
OBA,5701,55949,532,True,21.3563,21.1718,21.1465,21.1011,21.1463,21.1568,21.1955,21.1976,21.1874,21.2967,21.3324,21.2772,21.2108,21.2819,21.3048,21.3718,21.3688,21.3632,21.4297,21.458,21.4321,21.4224,21.5475,21.5228,21.6196,21.4698,21.5225,21.5052,21.5221,21.5719,21.6071,21.5039,21.6471,21.6464,21.5141,21.6216,21.7048,21.6021,21.8407,21.7194,21.7284,21.7528,21.735,21.6893,21.7559,21.7157,21.7272,21.8969,21.8335,21.3991,22.0904,22.1589,21.8676
OBA,5713,56686,44,True,21.8306,21.5251,21.4752,21.3381,21.5033,21.3987,21.2748,21.2636,21.2904,21.3897,21.3942,21.3256,21.2255,21.2751,21.3029,21.3559,21.3009,21.3979,21.3533,21.317,21.1908,21.3266,21.3526,21.5251,21.3093,21.3502,21.3844,21.3611,21.3166,21.3829,21.321,21.301,21.3611,21.2145,21.101,21.4735,21.5303,21.2575,21.1374,21.0634,20.9602,21.022,21.6416,21.3593,20.7608,20.6152,21.1159,21.2269,21.2914,20.8345,20.7552,20.8932,21.0423
OBA,5725,56625,134,True,21.2526,21.1654,21.0992,20.974,21.0689,21.0224,20.9404,20.9113,20.8895,20.9646,21.026,20.8899,20.8514,20.8814,20.8824,20.8662,20.8657,20.8715,20.8638,20.8758,20.7145,20.7663,20.851,20.7687,20.7788,20.7388,20.8328,20.8727,20.8596,20.7967,20.8159,20.8438,20.8386,20.9511,21.2922,21.017,20.9051,20.969,20.9362,21.3601,21.1283,21.2945,20.9238,20.7742,21.1089,21.2488,21.0265,21.0926,20.8545,21.2729,21.362,21.3851,21.129
OBA,5731,56363,416,True,21.9665,21.7827,21.7177,21.6129,21.7026,21.786,21.6726,21.615,21.7045,21.7891,21.7247,21.6614,21.7298,21.7093,21.7676,21.7875,21.7804,21.5655,21.6436,21.7979,21.9196,21.9656,21.832,21.7585,21.945,21.87,21.7131,21.7557,21.8096,21.7464,21.7007,21.8971,21.9827,21.9956,22.1118,22.0726,22.2361,22.0648,21.7468,21.9867,22.5481,22.0193,21.9554,22.0111,21.818,21.8654,22.007,21.8378,22.2249,21.7653,22.2115,22.1744,21.9646
OBA,5731,56363,862,True,21.2327,21.2124,21.1893,21.0637,21.1143,21.1327,21.099,21.1152,21.1332,21.2509,21.2679,21.1659,21.1351,21.1769,21.2121,21.1721,21.1687,21.1929,21.2056,21.29,21.2378,21.307,21.5717,21.4478,21.2881,21.2671,21.291,21.3502,21.4307,21.513,21.4618,21.507,21.5346,21.4358,21.616,21.5279,21.3265,21.5356,21.7336,21.4585,21.3552,21.7561,21.6154,21.6429,21.711,21.9642,21.7664,21.495,21.7229,22.1983,21.5998,21.446,21.8414
OBA,5772,56003,164,True,20.9256,20.8291,20.7579,20.6287,20.6365,20.6174,20.5682,20.5556,20.4992,20.5199,20.4948,20.4492,20.3931,20.3911,20.3515,20.3012,20.3078,20.2699,20.2651,20.2249,20.2314,20.2227,20.2085,20.2144,20.0884,20.1389,20.1995,20.1828,20.1174,20.0879,20.085,20.0742,20.1067,20.1065,20.1449,20.1242,20.0481,20.0666,20.1388,20.2342,20.1783,20.0264,20.0411,20.0769,20.0471,20.0936,20.1152,20.1148,20.0427,20.0426,20.025,20.1031,19.9505
OBA,5774,56002,26,True,21.6541,21.5041,21.5007,21.4293,21.4922,21.491,21.4021,21.3787,21.3894,21.4882,21.4989,21.4115,21.373,21.3181,21.3174,21.2899,21.3418,21.4535,21.3803,21.3551,21.3468,21.2949,21.3941,21.4086,21.4514,21.3367,21.4153,21.4185,21.3812,21.3217,21.3015,21.3677,21.3376,21.1508,21.1947,21.4598,21.4133,21.3006,21.506,21.3979,21.2494,21.3375,21.4313,21.5581,21.2298,20.8675,21.0633,21.5514,21.4131,20.6124,20.7512,21.0211,21.2202
OBA,5796,56274,863,True,20.3274,20.2332,20.1858,20.0975,20.1052,20.0776,20.0031,19.9749,19.944,19.9524,19.9185,19.8536,19.8485,19.8105,19.7692,19.745,19.7244,19.7041,19.7071,19.6872,19.6386,19.6246,19.6064,19.5927,19.6,19.5894,19.5901,19.6207,19.5599,19.5219,19.5269,19.5185,19.5393,19.503,19.4962,19.4906,19.4781,19.4717,19.4886,19.4729,19.4659,19.5001,19.4785,19.4639,19.4837,19.3986,19.4374,19.5702,19.4595,19.4849,19.4706,19.4621,19.3181
OBA,5797,56273,104,True,18.1151,18.1248,18.1758,18.1858,18.2648,18.3062,18.3252,18.3649,18.414,18.4801,18.5234,18.5286,18.5648,18.6065,18.6353,18.6692,18.707,18.7372,18.7642,18.8036,18.8237,18.8567,18.8969,18.9159,18.9493,18.9875,19.0437,19.0645,19.0652,19.0927,19.1282,19.1615,19.1882,19.2073,19.2546,19.2553,19.2654,19.2969,19.3308,19.3772,19.3767,19.4083,19.3836,19.4326,19.5666,19.6037,19.5242,19.5631,19.6279,19.6334,19.8193,19.7739,19.4581
OBA,5797,56273,392,True,21.7731,21.5885,21.5242,21.4179,21.4685,21.4685,21.3799,21.3612,21.3312,21.4079,21.4388,21.3406,21.2848,21.2881,21.2442,21.2663,21.2566,21.265,21.1772,21.1359,21.0746,21.0453,21.0914,21.1799,21.1323,21.1843,21.1611,21.2316,21.1772,21.0808,21.1737,21.1323,21.1174,21.0067,20.9155,21.0742,21.0923,21.1869,20.943,20.7357,20.6997,20.856,21.0731,21.1644,20.9207,20.5801,20.86,20.853,20.6659,20.525,20.5673,20.9581,20.9542
OBA,5804,56304,40,True,21.1244,21.0103,21.0,20.915,20.9357,20.9488,20.9394,20.8922,20.9266,20.9181,20.9231,20.8866,20.8597,20.8624,20.8624,20.8208,20.7734,20.7248,20.8086,20.7846,20.7272,20.691,20.7208,20.7304,20.7729,20.7374,20.6984,20.7456,20.8672,20.7703,20.7197,20.7625,20.7993,20.7601,20.4989,20.6528,20.7108,20.6008,20.5068,20.3797,20.5464,20.5725,20.7909,20.8047,20.6345,20.3949,20.6772,20.6965,20.6519,20.267,20.2531,20.9078,20.589
OBA,5813,56363,46,True,21.2337,20.961,21.0129,20.8149,20.9411,20.9117,20.8606,20.8696,20.8551,21.026,21.1089,20.9657,20.9633,20.9753,20.9607,20.97,21.0426,21.0236,21.0134,21.067,21.1437,21.198,21.191,21.2213,21.285,21.1875,21.2553,21.3372,21.2334,21.229,21.3291,21.3123,21.3529,21.3276,21.4377,21.4751,21.3796,21.2949,21.5076,21.5405,21.9034,21.69,21.5261,21.4914,21.6971,21.6126,21.5749,21.6998,21.7052,21.6249,21.3181,21.4168,21.4886
OBA,5813,56363,576,True,18.3545,18.4052,18.4509,18.4483,18.5285,18.5867,18.6167,18.6584,18.7022,18.7567,18.8091,18.7958,18.8218,18.8663,18.8876,18.9232,18.9486,18.9657,18.9998,19.0375,19.0536,19.0595,19.0816,19.114,19.1485,19.1704,19.2096,19.2435,19.2358,19.2434,19.266,19.2982,19.307,19.3204,19.3374,19.3492,19.373,19.371,19.3989,19.4183,19.413,19.4295,19.4355,19.4627,19.4767,19.5055,19.4725,19.4835,19.4743,19.5137,19.5355,19.55,19.4251
OBA,5813,56363,887,True,21.0722,20.9439,20.8949,20.8328,20.8461,20.8066,20.7653,20.7232,20.6988,20.7016,20.6615,20.6071,20.5918,20.5963,20.5507,20.526,20.5303,20.4816,20.4563,20.4295,20.4508,20.4501,20.4203,20.4227,20.4148,20.3848,20.3875,20.3923,20.3474,20.3369,20.3729,20.3386,20.3046,20.3068,20.3504,20.3157,20.2868,20.2907,20.2849,20.2557,20.2422,20.2767,20.291,20.2648,20.2823,20.3601,20.3051,20.2596,20.2773,20.2772,20.3085,20.3188,20.2523
OBA,5846,56017,274,True,21.1682,20.9753,20.9892,20.8513,20.9499,20.8793,20.8118,20.8116,20.8303,20.9353,21.0031,20.8712,20.855,20.9099,20.9085,20.8685,20.8704,20.8324,20.8794,20.8918,20.9006,20.869,20.8598,20.9163,20.9329,20.9846,21.0336,20.997,20.9404,20.9708,21.0111,20.9574,20.9329,20.9486,20.9693,20.9719,20.9936,20.9621,20.9178,20.9978,20.9182,21.0092,21.0761,21.1445,21.0695,20.7582,20.815,21.2929,21.1055,20.7478,20.8952,20.9637,20.8609
OBA,5848,56029,896,True,22.1547,22.1493,22.1067,21.9025,21.9114,21.8637,21.8758,21.7958,21.7256,21.8325,21.6932,21.6199,21.6599,21.6349,21.6723,21.6223,21.6013,21.5886,21.6056,21.513,21.5296,21.5679,21.501,21.4239,21.4642,21.4675,21.5374,21.452,21.4831,21.4724,21.5021,21.4972,21.4067,21.4725,21.4991,21.4374,21.3736,21.4114,21.3518,21.3299,21.3996,21.3678,21.4193,21.3636,21.3203,21.363,21.3606,21.3422,21.4695,21.503,21.5181,21.5149,21.3061
OBA,5863,56042,792,True,21.1764,21.0409,20.9892,20.8968,20.9232,20.8917,20.8004,20.7891,20.7833,20.8141,20.7699,20.6812,20.6829,20.6803,20.6507,20.6311,20.6105,20.5603,20.5757,20.5593,20.533,20.5208,20.4906,20.5285,20.5662,20.5586,20.595,20.5654,20.5329,20.5542,20.5356,20.4835,20.4892,20.571,20.538,20.4827,20.4674,20.4848,20.4792,20.4529,20.4432,20.4944,20.4766,20.4319,20.4565,20.5604,20.4789,20.4852,20.509,20.3899,20.3639,20.434,20.3732
OBA,5874,56039,440,True,21.7457,21.621,21.5672,21.4687,21.4616,21.4924,21.4814,21.4293,21.4058,21.4583,21.4289,21.3479,21.3661,21.3193,21.2844,21.287,21.2783,21.2419,21.2644,21.2718,21.1724,21.1398,21.187,21.2168,21.0095,21.1577,21.2513,21.233,21.191,21.231,21.202,21.1748,21.194,21.2123,21.2539,21.2266,21.205,21.1147,21.1083,21.0307,21.1078,21.0645,21.0427,21.094,21.1702,21.2278,21.1102,20.8799,21.0276,20.644,20.775,21.1506,21.0594
OBA,5877,56041,656,True,19.2502,19.11,19.0566,18.9864,19.0054,18.963,18.8885,18.8538,18.8228,18.8277,18.8035,18.7517,18.7252,18.705,18.6753,18.6547,18.6248,18.6022,18.5835,18.5738,18.5666,18.5549,18.5515,18.5369,18.5303,18.5151,18.523,18.5154,18.4761,18.4546,18.4513,18.453,18.4498,18.4419,18.4183,18.4197,18.416,18.4175,18.3911,18.385,18.3768,18.384,18.3758,18.3709,18.3572,18.3463,18.345,18.3539,18.3469,18.3482,18.3216,18.3164,18.2323
OBA,5881,56038,868,True,21.9564,21.8336,21.7572,21.7037,21.707,21.6815,21.666,21.6758,21.6072,21.6514,21.6872,21.5773,21.5989,21.6215,21.6112,21.5835,21.5878,21.5796,21.5312,21.534,21.4817,21.5917,21.6705,21.6329,21.6411,21.601,21.6271,21.7021,21.6482,21.6528,21.6311,21.5796,21.5655,21.6097,21.7092,21.6335,21.6246,21.6012,21.6028,21.6227,21.8653,21.7988,21.7067,21.8026,21.7063,21.6217,21.7939,21.7049,21.6588,21.7556,21.7297,21.6095,21.5603
OBA,5884,56046,350,True,21.1336,20.9228,20.9261,20.8296,20.8534,20.8045,20.7339,20.7184,20.7295,20.7794,20.7215,20.6665,20.6139,20.6084,20.6428,20.6092,20.5647,20.5326,20.526,20.5348,20.4884,20.4725,20.5111,20.5156,20.4818,20.4752,20.5264,20.5353,20.4702,20.4728,20.436,20.4603,20.4572,20.4488,20.4064,20.3981,20.4304,20.4382,20.4368,20.3971,20.4007,20.3899,20.4482,20.4636,20.4041,20.2086,20.3367,20.4987,20.3889,20.0007,20.1373,20.3175,20.3012
OBA,5884,56046,921,True,22.2511,22.0119,21.9439,21.9304,21.97,21.882,21.7809,21.8506,21.8131,21.8766,21.779,21.7077,21.6643,21.7698,21.6862,21.6767,21.6665,21.6038,21.5734,21.6255,21.5339,21.4714,21.503,21.5402,21.5966,21.5456,21.4662,21.4398,21.4701,21.4365,21.467,21.4517,21.4395,21.4302,21.3843,21.4309,21.3911,21.3492,21.5127,21.3838,21.3763,21.4504,21.4432,21.5271,21.8214,21.7957,21.5869,21.4429,21.3988,21.6977,21.5877,21.3997,21.2985
OBA,5887,56035,412,True,22.4004,22.3218,22.1273,22.0166,22.0923,22.0768,21.8786,21.8504,21.9222,21.8179,21.7896,21.7202,21.6869,21.7526,21.6997,21.595,21.5846,21.6155,21.6325,21.4849,21.3678,21.4529,21.5996,21.5621,21.3664,21.3657,21.4328,21.5054,21.4173,21.3759,21.4307,21.4433,21.4984,21.4059,21.3812,21.3748,21.4022,21.4058,21.3432,21.3711,21.4655,21.3184,21.4638,21.4984,21.7195,21.6901,21.4933,21.3157,21.3484,21.6201,21.7709,21.7109,21.5846
OBA,5890,56037,650,True,20.5257,20.3531,20.3159,20.2213,20.2956,20.255,20.1615,20.1702,20.1543,20.1996,20.2077,20.1252,20.1052,20.1106,20.1156,20.0929,20.09,20.0782,20.0497,20.0516,20.0682,20.0433,20.0474,20.045,20.0622,20.0497,20.0959,20.0836,20.0416,20.0343,20.0111,20.0367,20.0402,20.0137,20.0437,20.0208,20.004,20.0141,20.0648,20.0116,19.9672,20.0249,19.9767,19.9959,20.0206,19.9708,20.0296,20.0212,20.0859,19.9006,20.0333,20.0536,19.9075
OBA,5897,56042,641,True,20.8738,20.7847,20.8049,20.7042,20.6916,20.6801,20.6446,20.6024,20.5583,20.5818,20.5531,20.4953,20.5181,20.4902,20.4707,20.4421,20.4165,20.4011,20.3854,20.3538,20.3473,20.3551,20.3318,20.3862,20.3933,20.3562,20.3879,20.3614,20.3109,20.3033,20.2751,20.2986,20.3033,20.3158,20.3172,20.2863,20.2781,20.2774,20.2638,20.2263,20.2376,20.2591,20.213,20.2264,20.2798,20.2086,20.1775,20.3061,20.2687,20.2831,20.2529,20.2138,20.1083
OBA,5905,56065,812,True,22.4762,22.4696,22.363,22.2655,22.3782,22.2998,22.3075,22.246,22.1269,22.1431,22.1408,22.0741,22.0823,22.0973,22.0468,22.0173,21.6723,21.2868,21.8567,21.8152,21.7923,21.8122,21.83,21.8309,21.8434,21.8394,21.8166,21.8245,21.7392,21.6519,21.6964,21.6835,21.7295,21.7119,21.7384,21.7464,21.5828,21.519,21.423,21.373,21.5703,21.6779,21.7497,21.7245,21.6258,21.5179,21.5783,21.9594,21.621,21.2813,21.5119,21.6545,21.548
